label,seed,model,n,C_app,C_lo,C_hi,C_optimism_corr,CV_mean,CV_sd,NRI,IDI,CV_B_mean,CV_B_sd,CV_C_mean,CV_C_sd,CV_d_mean,CV_d_lo,CV_d_hi,NRI_C_vs_A,IDI_C_vs_A,NRI_B_vs_A,IDI_B_vs_A,NRI_diff,IDI_diff,HR,HR_lo,HR_hi,HR_p
DSS,42,HR_PNI,133,,,,,,,,,,,,,,,,,,,,,,1.9245154507603752,0.8055244062152419,4.597948481309875,0.14067390868878338
DSS,42,HR_LVI,133,,,,,,,,,,,,,,,,,,,,,,1.7196932894923673,0.7043933956235999,4.198428077689371,0.23385484745137985
DSS,42,HR_RM,133,,,,,,,,,,,,,,,,,,,,,,0.8418980921507982,0.3300973387324825,2.1472223929123326,0.7186515743164914
DSS,42,HR_TSR,133,,,,,,,,,,,,,,,,,,,,,,0.3873188273430398,0.12290154323170262,1.2206183101506467,0.10532606211361302
DSS,42,HR_WPOI5_2tier,133,,,,,,,,,,,,,,,,,,,,,,1.0811868363679522,0.47447872849813905,2.463682574001683,0.8526310713730341
DSS,42,HR_subsite_2,133,,,,,,,,,,,,,,,,,,,,,,0.5879245705768328,0.14465616810412577,2.389495762387022,0.4578339516342088
DSS,42,HR_subsite_3,133,,,,,,,,,,,,,,,,,,,,,,0.765953204066342,0.34020819589450585,1.7244861173227544,0.5196180507356971
DSS,42,HR_subsite_4,133,,,,,,,,,,,,,,,,,,,,,,1.1320632994547104,0.35368309568505174,3.623490434254448,0.8344697698658807
DSS,42,HR_subsite_5,133,,,,,,,,,,,,,,,,,,,,,,3.0708412242632255,0.3531011492081695,26.706414991232453,0.3093157366714786
DSS,42,HR_subsite_6,133,,,,,,,,,,,,,,,,,,,,,,1.1055132767723048,0.3739168749986618,3.2685328928367103,0.8560824738142138
DSS,42,HR_subsite_7,133,,,,,,,,,,,,,,,,,,,,,,1.2475139368367931,0.5502947624274104,2.8281043703506534,0.5963908499099129
